title,url,channel,duration,thumbnail,videoId,duration_time,Music
"Smartest most conversational parrot ever. Petra the home automation expert, african grey",https://www.youtube.com/watch?v=ewptevBIqNk&list=LL&index=1484&pp=gAQBiAQB,PetraGrey,00:4:10,,ewptevBIqNk,0:04:10,FALSE
Jimmy Kimmel Lie Detective #1,https://www.youtube.com/watch?v=KPgpRw9tiuM&list=LL&index=1807&pp=gAQBiAQB,Jimmy Kimmel Live,00:4:10,,KPgpRw9tiuM,0:04:10,FALSE
I just want to serve 5tb - REMASTERED,https://www.youtube.com/watch?v=IdgiL8qcGI0&list=LL&index=12&t=12s&pp=gAQBiAQB,Michael Bleigh,00:4:09,,IdgiL8qcGI0,0:04:09,FALSE
Real-Life Spider Shoots Web 25 Metres Long! | The Hunt | BBC Earth,https://www.youtube.com/watch?v=nlRkwuAcUd4&list=LL&index=1493&pp=gAQBiAQB,BBC Earth,00:4:09,,nlRkwuAcUd4,0:04:09,FALSE
Ant Simulator is canceled. Eric Tereshinski resigns from ETeeski LLC.,https://www.youtube.com/watch?v=2IWl29BNawg&list=LL&index=796&t=29s&pp=gAQBiAQB,Master Indie,00:4:08,,2IWl29BNawg,0:04:08,FALSE
Svemirko - Vrati mi se još jedanput,https://www.youtube.com/watch?v=8PJZnnvUR0I&list=LL&index=904&pp=gAQBiAQB,više manje zauvijek,00:4:08,,8PJZnnvUR0I,0:04:08,TRUE
George Harrison - Got My Mind Set On You (Version I),https://www.youtube.com/watch?v=6ZwjdGSqO0k&list=LL&index=1245&pp=gAQBiAQB,George Harrison,00:4:08,,6ZwjdGSqO0k,0:04:08,TRUE
Lee Sedol vs AlphaGo Move 37 reactions and analysis,https://www.youtube.com/watch?v=HT-UZkiOLv8&list=LL&index=1533&pp=gAQBiAQB,rakstreams,00:4:08,,HT-UZkiOLv8,0:04:08,FALSE
James Bay - Hold Back The River,https://www.youtube.com/watch?v=mqiH0ZSkM9I&list=LL&index=356&pp=gAQBiAQB,James Bay,00:4:07,,mqiH0ZSkM9I,0:04:07,TRUE
Self Control,https://www.youtube.com/watch?v=Ucmo6hDZRSY&list=LL&index=710&pp=gAQBiAQB,Laura Branigan,00:4:07,,Ucmo6hDZRSY,0:04:07,TRUE
BULGARIAN DREAM // BUGARSKI SAN 24.09. U 16.30h,https://www.youtube.com/watch?v=4e3wMg13SJw&list=LL&index=1142&pp=gAQBiAQB,Al Jazeera Balkans,00:4:07,,4e3wMg13SJw,0:04:07,FALSE
Mini Food cake 食べれるミニチュア いちごのケーキ / Cute Miniature Strawberry Shortcake!,https://www.youtube.com/watch?v=TWW41tufSZs&list=LL&index=1764&pp=gAQBiAQB,Miniature Space,00:4:07,,TWW41tufSZs,0:04:07,FALSE
Yugo Art Project | Retro Review,https://www.youtube.com/watch?v=j2U6ztoln4w&list=LL&index=699&pp=gAQBiAQB,MotorWeek,00:4:06,,j2U6ztoln4w,0:04:06,FALSE
Dzemper za vinograd,https://www.youtube.com/watch?v=6GSlv7zr4j4&list=LL&index=712&pp=gAQBiAQB,Miladin Šobić,00:4:06,,6GSlv7zr4j4,0:04:06,TRUE
Kensington Lima - Waiting for my favorite song,https://www.youtube.com/watch?v=ljk_j-bdhhI&list=LL&index=1184&pp=gAQBiAQB,Kensington Lima,00:4:05,,ljk_j-bdhhI,0:04:05,TRUE
Tears & Marble - What Is Love (Haddaway cover),https://www.youtube.com/watch?v=dE5Ow8AnwBQ&list=LL&index=1234&pp=gAQBiAQB,tears marble,00:4:05,,dE5Ow8AnwBQ,0:04:05,TRUE
3D Systems on Good Morning America - January 1989,https://www.youtube.com/watch?v=NpRDuJ5YgoQ&list=LL&index=1794&pp=gAQBiAQB,rapidprotovideo,00:4:05,,NpRDuJ5YgoQ,0:04:05,FALSE
Anyma & CamelPhat - The Sign (Kevin de Vries Remix) [Visualizer],https://www.youtube.com/watch?v=Z2fVPoasrLc&list=LL&index=133&pp=gAQBiAQB,Anyma,00:4:04,,Z2fVPoasrLc,0:04:04,TRUE
Naughty Boy - La la la ft. Sam Smith (Official Video),https://www.youtube.com/watch?v=3O1_3zBUKM8&list=LL&index=776&pp=gAQBiAQB,Naughty Boy,00:4:04,,3O1_3zBUKM8,0:04:04,TRUE
Dirty Vegas - Days Go By (Official Video),https://www.youtube.com/watch?v=gLCduDJVksc&list=LL&index=1310&pp=gAQBiAQB,Dirty Vegas,00:4:04,,gLCduDJVksc,0:04:04,TRUE
"I Made a 3D Modeler, in C, in a Week",https://www.youtube.com/watch?v=-Xb3Kk3HhIw&list=LL&index=302&pp=gAQBiAQB,Daniel Hooper,00:4:03,,-Xb3Kk3HhIw,0:04:03,FALSE
Seona Dancing - Bitter Heart,https://www.youtube.com/watch?v=Kuy1Z4wqQ4w&list=LL&index=839&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Kaisa S (Kais),00:4:03,,Kuy1Z4wqQ4w,0:04:03,TRUE
Oliver Dragojević - Ča Je Život Vengo Fantažija + Tekst,https://www.youtube.com/watch?v=BOHcgD36aHc&list=LL&index=1042&pp=gAQBiAQB,Jovan Slavović,00:4:03,,BOHcgD36aHc,0:04:03,TRUE
French Omelette,https://www.youtube.com/watch?v=_Wb5Crj917I&list=LL&index=269&pp=gAQBiAQB,Home Cooking with Jacques Pépin,00:4:02,,_Wb5Crj917I,0:04:02,FALSE
Miles Davis - The Doo-Bop Song (Official Music Video),https://www.youtube.com/watch?v=-W7_rdNJDyk&list=LL&index=360&pp=gAQBiAQB,RHINO,00:4:02,,-W7_rdNJDyk,0:04:02,TRUE
"Branimir Štulić svira ""AKO ZNAŠ BILO ŠTO""",https://www.youtube.com/watch?v=lWfcj0R0kfY&list=LL&index=559&pp=gAQBiAQB,PETROVICPETAR,00:4:02,,lWfcj0R0kfY,0:04:02,TRUE
Monkeys and Chimpanzees have entered the Stone Age,https://www.youtube.com/watch?v=l8jcJJKeAdw&list=LL&index=963&pp=gAQBiAQB,Hashem Al-Ghaili,00:4:02,,l8jcJJKeAdw,0:04:02,FALSE
Why the Chicken Got Domesticated,https://www.youtube.com/watch?v=_NSekwyS4Ns&list=LL&index=994&pp=gAQBiAQB,Sam O'Nella Academy,00:4:02,,_NSekwyS4Ns,0:04:02,FALSE
Nikki Glaser Compares Her Vagina To A Hastily Packed Suitcase | CONAN on TBS,https://www.youtube.com/watch?v=G73C-kC1IfM&list=LL&index=1268&pp=gAQBiAQB,Team Coco,00:4:02,,G73C-kC1IfM,0:04:02,FALSE
Antikythera mechanism working model.mov,https://www.youtube.com/watch?v=4eUibFQKJqI&list=LL&index=1591&pp=gAQBiAQB,Jo Marchant,00:4:02,,4eUibFQKJqI,0:04:02,FALSE
Zero-G Experiments on Earth: The Bremen Drop Tower,https://www.youtube.com/watch?v=4aCMDQsx740&list=LL&index=1685&pp=gAQBiAQB,Tom Scott,00:4:02,,4aCMDQsx740,0:04:02,FALSE
Dancing,https://www.youtube.com/watch?v=E1s5_9gxGfU&list=LL&index=187&pp=gAQBiAQB,James Hype,00:4:01,,E1s5_9gxGfU,0:04:01,TRUE
Onslaught - Bad Apple 64 - C64 Demo,https://www.youtube.com/watch?v=OsDy-4L6-tQ&list=LL&index=216&pp=gAQBiAQB,RetroDemoScene,00:4:01,,OsDy-4L6-tQ,0:04:01,FALSE
Chaka Khan - Like Sugar (Official Video),https://www.youtube.com/watch?v=RecY5iZn6B0&list=LL&index=239&pp=gAQBiAQB,Chaka Khan,00:4:01,,RecY5iZn6B0,0:04:01,TRUE
NALPHI — Light-Up Luxury Tote Bag,https://www.youtube.com/watch?v=hNF-J1BJWRU&list=LL&index=282&t=4s&pp=gAQBiAQB0gcJCSkKAYcqIYzv,LaunchBoom,00:4:01,,hNF-J1BJWRU,0:04:01,FALSE
Flogging Molly - Devils Dance Floor,https://www.youtube.com/watch?v=YPaz0p2dpEk&list=LL&index=427&pp=gAQBiAQB,gnrmusicman1,00:4:01,,YPaz0p2dpEk,0:04:01,TRUE
Haddaway - What Is Love [Official 4K],https://www.youtube.com/watch?v=HEXWRTEbj1I&list=LL&index=1233&pp=gAQBiAQB,DECADR,00:4:01,,HEXWRTEbj1I,0:04:01,TRUE
Rival Sons - Open My Eyes (Official Video),https://www.youtube.com/watch?v=WnEZzLSPNZY&list=LL&index=148&pp=gAQBiAQB,Rival Sons,00:4:00,,WnEZzLSPNZY,0:04:00,TRUE
Like Sugar,https://www.youtube.com/watch?v=ABnQIz95SQs&list=LL&index=241&pp=gAQBiAQB,Chaka Khan,00:4:00,,ABnQIz95SQs,0:04:00,TRUE
Flogging Molly - Devil's Dance Floor (Official Audio),https://www.youtube.com/watch?v=Q2OC_lDrsRw&list=LL&index=380&pp=gAQBiAQB0gcJCSkKAYcqIYzv,SideOneDummy,00:4:00,,Q2OC_lDrsRw,0:04:00,TRUE
Hitler reacts to functional programming,https://www.youtube.com/watch?v=ADqLBc1vFwI&list=LL&index=870&pp=gAQBiAQB,Rymdkraftverk,00:4:00,,ADqLBc1vFwI,0:04:00,FALSE
Santigold - Disparate Youth (Official Music Video),https://www.youtube.com/watch?v=mIMMZQJ1H6E&list=LL&index=965&pp=gAQBiAQB,Santigold,00:4:00,,mIMMZQJ1H6E,0:04:00,TRUE
Pumped up kicks 1066 A.D Cover in Old English (Anglo Saxon tongue) Bardcore/Medieval style,https://www.youtube.com/watch?v=JcKqhDFhNHI&list=LL&index=823&pp=gAQBiAQB,the_miracle_aligner,00:3:59,,JcKqhDFhNHI,0:03:59,TRUE
VAST I Know How To Love,https://www.youtube.com/watch?v=IdCTGtXGmLg&list=LL&index=168&pp=gAQBiAQB0gcJCSkKAYcqIYzv,buyvastmusic,00:3:58,,IdCTGtXGmLg,0:03:58,TRUE
Jall aux yeux – Les couleurs de l'enfer (Teške boje),https://www.youtube.com/watch?v=x9P3Nl8OhjQ&list=LL&index=191&pp=gAQBiAQB0gcJCSkKAYcqIYzv,JALL AUX YEUX,00:3:58,,x9P3Nl8OhjQ,0:03:58,TRUE
Facts Of Life,https://www.youtube.com/watch?v=iGaz-fI7KCA&list=LL&index=955&pp=gAQBiAQB,Lazyboy - Topic,00:3:58,,iGaz-fI7KCA,0:03:58,TRUE
KONGOS - Come with Me Now,https://www.youtube.com/watch?v=Gz2GVlQkn4Q&list=LL&index=1260&pp=gAQBiAQB,KONGOS,00:3:58,,Gz2GVlQkn4Q,0:03:58,TRUE
Mayales - Od ljubavi,https://www.youtube.com/watch?v=H-pAMIcYywU&list=LL&index=1324&pp=gAQBiAQB,aquariusrecordshr and Mayales,00:3:58,,H-pAMIcYywU,0:03:58,TRUE
Marble Marcher - A Fractal Physics Game,https://www.youtube.com/watch?v=9U0XVdvQwAI&list=LL&index=1458&pp=gAQBiAQB,CodeParade,00:3:58,,9U0XVdvQwAI,0:03:58,FALSE
"How to throw a ""traditional shaped returning"" boomerang",https://www.youtube.com/watch?v=jPj53n33F7Q&list=LL&index=1668&pp=gAQBiAQB,Victor Poulin,00:3:58,,jPj53n33F7Q,0:03:58,FALSE
Why Are Trimarans So Fast?!?!?,https://www.youtube.com/watch?v=GxdCcsAdOVM&list=LL&index=25&t=50s&pp=gAQBiAQB,Sailing Tips,00:3:57,,GxdCcsAdOVM,0:03:57,FALSE
Sven Väth - L'Esperanza (1993) HQ,https://www.youtube.com/watch?v=rZKV4KIeIrU&list=LL&index=1170&pp=gAQBiAQB,skv90s,00:3:57,,rZKV4KIeIrU,0:03:57,TRUE
Airbourne - Runnin' Wild [OFFICIAL VIDEO],https://www.youtube.com/watch?v=j2IyX5LXGyg&list=LL&index=387&pp=gAQBiAQB,Airbourne,00:3:56,,j2IyX5LXGyg,0:03:56,TRUE
Rammstein - Du Hast (Official 4K Video),https://www.youtube.com/watch?v=W3q8Od5qJio&list=LL&index=1075&pp=gAQBiAQB,Rammstein Official,00:3:56,,W3q8Od5qJio,0:03:56,TRUE
Flight of the Conchords- Business Time,https://www.youtube.com/watch?v=WGOohBytKTU&list=LL&index=1397&pp=gAQBiAQB,Ellaelise,00:3:56,,WGOohBytKTU,0:03:56,TRUE
Razer Project Linda Turns Your Phone Into A Laptop,https://www.youtube.com/watch?v=4SKT1kRbb2c&list=LL&index=1436&pp=gAQBiAQB,MrMobile [Michael Fisher],00:3:56,,4SKT1kRbb2c,0:03:56,FALSE
The Epic Of Gilgamesh In Sumerian,https://www.youtube.com/watch?v=QUcTsFe1PVs&list=LL&index=1464&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Peter Pringle,00:3:56,,QUcTsFe1PVs,0:03:56,FALSE
"Kompaktni SUV automobil-Hyundai (ROK)-Hyundai KONA EV LIVE, 49090",https://www.youtube.com/watch?v=1CCSbcTLhmM&list=LL&index=284&t=70s&pp=gAQBiAQB,Neostar com,00:3:55,,1CCSbcTLhmM,0:03:55,FALSE
Gesaffelstein - Opr,https://www.youtube.com/watch?v=_XhLIXjUtFg&list=LL&index=780&pp=gAQBiAQB,Turbo Recordings,00:3:55,,_XhLIXjUtFg,0:03:55,TRUE
Yellowstone Isn't Due For A Volcanic Eruption,https://www.youtube.com/watch?v=ipsBjENgRPU&list=LL&index=919&pp=gAQBiAQB,87 Seconds,00:3:55,,ipsBjENgRPU,0:03:55,FALSE
3 Doors Down - Kryptonite (Official Video),https://www.youtube.com/watch?v=xPU8OAjjS4k&list=LL&index=1171&pp=gAQBiAQB0gcJCSkKAYcqIYzv,3doorsdown,00:3:55,,xPU8OAjjS4k,0:03:55,TRUE
Laibach - The Whistleblowers (Spectre) official video,https://www.youtube.com/watch?v=c6Mx2mxpaCY&list=LL&index=1601&pp=gAQBiAQB,Laibach,00:3:55,,c6Mx2mxpaCY,0:03:55,TRUE
Miami Nights 1984 - Accelerated,https://www.youtube.com/watch?v=rDBbaGCCIhk&list=LL&index=1614&pp=gAQBiAQB,NewRetroWave,00:3:55,,rDBbaGCCIhk,0:03:55,TRUE
"Blade Runner - Final scene, ""Tears in Rain"" Monologue (HD)",https://www.youtube.com/watch?v=NoAzpa1x7jU&list=LL&index=1677&pp=gAQBiAQB,Guillermo St,00:3:55,,NoAzpa1x7jU,0:03:55,FALSE
Nola - Osmijeh (official music video),https://www.youtube.com/watch?v=PCR-AYbZIuA&list=LL&index=388&pp=gAQBiAQB,Nola,00:3:54,,PCR-AYbZIuA,0:03:54,TRUE
The Biggest Hiring Mistake You’re Making – Steve Jobs Warned About This!,https://www.youtube.com/watch?v=rQKis2Cfpeo&list=LL&index=794&pp=gAQBiAQB,Evan Carmichael,00:3:54,,rQKis2Cfpeo,0:03:54,FALSE
Waze & Odyssey vs R. Kelly - Bump & Grind 2014 (Official Video),https://www.youtube.com/watch?v=s97Mb1TZqbU&list=LL&index=1309&pp=gAQBiAQB,wazeodysseyVEVO,00:3:54,,s97Mb1TZqbU,0:03:54,TRUE
Deep Visualization Toolbox,https://www.youtube.com/watch?v=AgkfIQ4IGaM&list=LL&index=1657&pp=gAQBiAQB,Jason Yosinski,00:3:54,,AgkfIQ4IGaM,0:03:54,FALSE
Booker T - Hey Ya,https://www.youtube.com/watch?v=tzoW4AHvhl8&list=LL&index=743&pp=gAQBiAQB,harvesthome401,00:3:53,,tzoW4AHvhl8,0:03:53,TRUE
Stromae - papaoutai (Official Video),https://www.youtube.com/watch?v=oiKj0Z_Xnjc&list=LL&index=774&pp=gAQBiAQB,Stromae,00:3:53,,oiKj0Z_Xnjc,0:03:53,TRUE
MACKLEMORE & RYAN LEWIS - THRIFT SHOP FEAT. WANZ (OFFICIAL VIDEO),https://www.youtube.com/watch?v=QK8mJJJvaes&list=LL&index=859&pp=gAQBiAQB,Macklemore,00:3:53,,QK8mJJJvaes,0:03:53,TRUE
This NEW VR Flight Sim Looks UNREAL on Quest! Warplanes Air Corp Review,https://www.youtube.com/watch?v=0cPoYocYQAc&list=LL&index=263&pp=gAQBiAQB,Gamertag VR,00:3:52,,0cPoYocYQAc,0:03:52,FALSE
Blue Bird,https://www.youtube.com/watch?v=mygg65UV6iM&list=LL&index=296&pp=gAQBiAQB,Ours Samplus,00:3:52,,mygg65UV6iM,0:03:52,TRUE
Sia - Chandelier (Official Video),https://www.youtube.com/watch?v=2vjPBrBU-TM&list=LL&index=942&pp=gAQBiAQB,Sia,00:3:52,,2vjPBrBU-TM,0:03:52,TRUE
Valentino Boskovic - Ispovid Šanpjera Kozmonauta,https://www.youtube.com/watch?v=MHMdQhpFeLc&list=LL&index=981&pp=gAQBiAQB,Valentino Boskovic,00:3:52,,MHMdQhpFeLc,0:03:52,TRUE
Fashion Designer Kevin Stewart - Movies on Artists,https://www.youtube.com/watch?v=W0H9Eh5JNL4&list=LL&index=1241&pp=gAQBiAQB,Movies On Artists,00:3:52,,W0H9Eh5JNL4,0:03:52,FALSE
Alabama Shakes - Hold On (Official Video),https://www.youtube.com/watch?v=Le-3MIBxQTw&list=LL&index=1252&pp=gAQBiAQB,Alabama Shakes,00:3:52,,Le-3MIBxQTw,0:03:52,TRUE
Baxter Dury - Allbarone (Official Video),https://www.youtube.com/watch?v=Q0JAy4Fa9HA&list=LL&index=114&pp=gAQBiAQB,Baxter Dury,00:3:51,,Q0JAy4Fa9HA,0:03:51,TRUE
Smoke Mardeljano - Ja sam Smoke (OFFICIAL VIDEO),https://www.youtube.com/watch?v=tF0EJLnqG6I&list=LL&index=165&pp=gAQBiAQB,SMOKEMARDELJANOTV,00:3:51,,tF0EJLnqG6I,0:03:51,TRUE
Ti si sav moj bol,https://www.youtube.com/watch?v=LdD8FtrsTfc&list=LL&index=1094&pp=gAQBiAQB,Ekatarina Velika - Topic,00:3:51,,LdD8FtrsTfc,0:03:51,TRUE
First Aid Kit - My Silver Lining (Official Video),https://www.youtube.com/watch?v=DKL4X0PZz7M&list=LL&index=1275&pp=gAQBiAQB,First Aid Kit,00:3:51,,DKL4X0PZz7M,0:03:51,TRUE
Jewish Techno Party,https://www.youtube.com/watch?v=Ep_35FTnYVA&list=LL&index=1725&pp=gAQBiAQB,KIKIBØI,00:3:51,,Ep_35FTnYVA,0:03:51,TRUE
ALESTORM - Keelhauled (Official Video) | Napalm Records,https://www.youtube.com/watch?v=ta-Z_psXODw&list=LL&index=700&pp=gAQBiAQB,Napalm Records,00:3:50,,ta-Z_psXODw,0:03:50,TRUE
What is Love (Bardcore | Medieval Style with Vocals - Original by Cornelius Link),https://www.youtube.com/watch?v=Kbj4bulZX2Y&list=LL&index=869&pp=gAQBiAQB,Hildegard von Blingin',00:3:50,,Kbj4bulZX2Y,0:03:50,TRUE
Kichite - Footloose,https://www.youtube.com/watch?v=fgNcjLEak0w&list=LL&index=1077&pp=gAQBiAQB,george3377,00:3:50,,fgNcjLEak0w,0:03:50,TRUE
Fatboy - The wolf is at the door,https://www.youtube.com/watch?v=i1BNmtw0P6w&list=LL&index=1370&pp=gAQBiAQB0gcJCSkKAYcqIYzv,grimgringo,00:3:50,,i1BNmtw0P6w,0:03:50,TRUE
Zootopia full sloth scene,https://www.youtube.com/watch?v=0woPde7OE1k&list=LL&index=1622&pp=gAQBiAQB,MovieClips and Mashups,00:3:50,,0woPde7OE1k,0:03:50,FALSE
Caleb Hearn & ROSIE - Little Bit Better (Official Fan Video),https://www.youtube.com/watch?v=1TDB9jj8fCE&list=LL&index=74&pp=gAQBiAQB,Caleb Hearn,00:3:49,,1TDB9jj8fCE,0:03:49,TRUE
TV On The Radio - Wolf Like Me ( Live on Letterman ) HD & in sync,https://www.youtube.com/watch?v=MxawVMQ02dc&list=LL&index=310&pp=gAQBiAQB,Carlos Cuevas,00:3:49,,MxawVMQ02dc,0:03:49,TRUE
Srebrni,https://www.youtube.com/watch?v=Ml49darPugM&list=LL&index=402&pp=gAQBiAQB,Flare - Topic,00:3:49,,Ml49darPugM,0:03:49,TRUE
Morrison & One40 - Make It Run,https://www.youtube.com/watch?v=NQgJK5iztBk&list=LL&index=768&pp=gAQBiAQB,MOR Bass,00:3:49,,NQgJK5iztBk,0:03:49,TRUE
Fleet Foxes - Mykonos [OFFICIAL VIDEO],https://www.youtube.com/watch?v=DT-dxG4WWf4&list=LL&index=1076&pp=gAQBiAQB,Sub Pop,00:3:49,,DT-dxG4WWf4,0:03:49,TRUE
Snowball Earth | How the Universe Works,https://www.youtube.com/watch?v=YKuoPBbh58Y&list=LL&index=1442&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Science Channel,00:3:49,,YKuoPBbh58Y,0:03:49,FALSE
MIKRI MAUS & BVANA - CRNO vs BELO (official video HD),https://www.youtube.com/watch?v=GX5KQVJ2pQE&list=LL&index=1523&pp=gAQBiAQB,rastaman rasta,00:3:49,,GX5KQVJ2pQE,0:03:49,TRUE
Ghost Town (feat. Retrosonix),https://www.youtube.com/watch?v=5YNTZGtjNnE&list=LL&index=24&pp=gAQBiAQB,Purple Disco Machine,00:3:48,,5YNTZGtjNnE,0:03:48,TRUE
Rob Zombie - Dragula,https://www.youtube.com/watch?v=EqQuihD0hoI&list=LL&index=520&pp=gAQBiAQB,Rob Zombie,00:3:48,,EqQuihD0hoI,0:03:48,TRUE
Patrick Bruel - J'te l'dis quand même (Bruel Tour en France 1990-91),https://www.youtube.com/watch?v=-_T41pMbgWA&list=LL&index=714&pp=gAQBiAQB,Patrick Bruel,00:3:48,,-_T41pMbgWA,0:03:48,TRUE
Sabrina - Boys Boys Boys (1987) #Sabrina,https://www.youtube.com/watch?v=ed3PFYVtha8&list=LL&index=715&pp=gAQBiAQB0gcJCSkKAYcqIYzv,D.J Panos Salonica,00:3:48,,ed3PFYVtha8,0:03:48,TRUE
Jolene (Bardcore | Medieval Style),https://www.youtube.com/watch?v=ugqQlB5fpuc&list=LL&index=871&pp=gAQBiAQB,Hildegard von Blingin',00:3:48,,ugqQlB5fpuc,0:03:48,TRUE
The First Black President,https://www.youtube.com/watch?v=QuK7RZtp8bE&list=LL&index=974&pp=gAQBiAQB,Blowfly - Topic,00:3:48,,QuK7RZtp8bE,0:03:48,TRUE
Flyboard World Champion Gemma Weston,https://www.youtube.com/watch?v=0JhUSu8v2N4&list=LL&index=1785&pp=gAQBiAQB,H2RO Magazine,00:3:48,,0JhUSu8v2N4,0:03:48,FALSE
Céline Dion - On ne change pas (Vidéo officielle remasterisée en HD),https://www.youtube.com/watch?v=3tOsUgwBgko&list=LL&index=32&pp=gAQBiAQB,Celine Dion,00:3:47,,3tOsUgwBgko,0:03:47,TRUE
Electric Six - Danger! High Voltage HD,https://www.youtube.com/watch?v=R-FxmoVM7X4&list=LL&index=70&pp=gAQBiAQB,Beggars Banquet Records,00:3:47,,R-FxmoVM7X4,0:03:47,TRUE
Quiero Hacerte el Amor,https://www.youtube.com/watch?v=HkWStgrBsXo&list=LL&index=294&pp=gAQBiAQB,Jay Ruiz - Topic,00:3:47,,HkWStgrBsXo,0:03:47,TRUE
No Sanctuary Here,https://www.youtube.com/watch?v=vELJuXG_dw0&list=LL&index=392&pp=gAQBiAQB,Chris Jones - Topic,00:3:47,,vELJuXG_dw0,0:03:47,TRUE
Sia - Unstoppable (Official Video - Live from the Nostalgic For The Present Tour),https://www.youtube.com/watch?v=YaEG2aWJnZ8&list=LL&index=653&pp=gAQBiAQB,Sia,00:3:47,,YaEG2aWJnZ8,0:03:47,TRUE
ALESTORM - Drink (Official Video) | Napalm Records,https://www.youtube.com/watch?v=f55CqLc6IR0&list=LL&index=679&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Napalm Records,00:3:47,,f55CqLc6IR0,0:03:47,TRUE
Switzerland Second (official) | Deville,https://www.youtube.com/watch?v=reuJ8yVCgSM&list=LL&index=1752&pp=gAQBiAQB0gcJCSkKAYcqIYzv,SRF Comedy,00:3:47,,reuJ8yVCgSM,0:03:47,TRUE
Vlasnik ilegalno izgrađenog kafića na Žnjanu otvorio dušu,https://www.youtube.com/watch?v=JskO3_-gax4&list=LL&index=1780&pp=gAQBiAQB,Megatroll Split,00:3:47,,JskO3_-gax4,0:03:47,FALSE
Njegovo Veličanstvo Flying Clipper od Brodosplita,https://www.youtube.com/watch?v=WCVv6EaxEDc&list=LL&index=1186&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Škveranka,00:3:46,,WCVv6EaxEDc,0:03:46,FALSE
FRKA - ZDENKA KOVAČIČEK (1984),https://www.youtube.com/watch?v=FrJZ8b0D2xQ&list=LL&index=1357&pp=gAQBiAQB,hikonline 309,00:3:46,,FrJZ8b0D2xQ,0:03:46,TRUE
Cheap Thrills,https://www.youtube.com/watch?v=AUfALRGInd4&list=LL&index=894&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Sia,00:3:45,,AUfALRGInd4,0:03:45,TRUE
System Of A Down - Toxicity (Official HD Video),https://www.youtube.com/watch?v=iywaBOMvYLI&list=LL&index=957&pp=gAQBiAQB,System Of A Down,00:3:45,,iywaBOMvYLI,0:03:45,TRUE
"Once Upon a Time (feat. Tumi, Zubz)",https://www.youtube.com/watch?v=Vs1sy98ZhLE&list=LL&index=260&pp=gAQBiAQB,Chinese Man,00:3:44,,Vs1sy98ZhLE,0:03:44,TRUE
"Beat Dis (7"" US Mix)",https://www.youtube.com/watch?v=vx2kE-qfj2Q&list=LL&index=334&pp=gAQBiAQB,Bomb the Bass - Topic,00:3:44,,vx2kE-qfj2Q,0:03:44,TRUE
Runnin' Wild,https://www.youtube.com/watch?v=L_w2Hu3Mhq4&list=LL&index=450&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Airbourne,00:3:43,,L_w2Hu3Mhq4,0:03:43,TRUE
Fleetwood Mac - Everywhere (Official Music Video) [HD],https://www.youtube.com/watch?v=YF1R0hc5Q2I&list=LL&index=549&pp=gAQBiAQB,Fleetwood Mac,00:3:43,,YF1R0hc5Q2I,0:03:43,TRUE
Miley Cyrus - Midnight Sky (Official Video),https://www.youtube.com/watch?v=aS1no1myeTM&list=LL&index=757&pp=gAQBiAQB,Miley Cyrus,00:3:43,,aS1no1myeTM,0:03:43,TRUE
Spiller - Groovejet (If This Ain't Love) (Official Video HQ),https://www.youtube.com/watch?v=syOK6zmpOe0&list=LL&index=1103&pp=gAQBiAQB,Kontor.TV,00:3:43,,syOK6zmpOe0,0:03:43,TRUE
Yello - The Race,https://www.youtube.com/watch?v=Y4QbJRAWvRU&list=LL&index=1451&pp=gAQBiAQB,Yello,00:3:43,,Y4QbJRAWvRU,0:03:43,TRUE
"Oliver Mandić - Nije Za Nju, Nije Za Nju",https://www.youtube.com/watch?v=rDTH0yIFoEk&list=LL&index=698&pp=gAQBiAQB,Peđa Radović,00:3:42,,rDTH0yIFoEk,0:03:42,TRUE
Swing Bop (Radio Edit),https://www.youtube.com/watch?v=R7Xy8xFgUDo&list=LL&index=726&pp=gAQBiAQB,Der Dritte Raum - Topic,00:3:42,,R7Xy8xFgUDo,0:03:42,TRUE
Vitalic - My Friend Dario,https://www.youtube.com/watch?v=NOtmWxqN1fY&list=LL&index=964&pp=gAQBiAQB,WallofSoundRecording,00:3:42,,NOtmWxqN1fY,0:03:42,TRUE
This Aerobic Video Wins Everything (480p Extended),https://www.youtube.com/watch?v=TIfAkOBMf5A&list=LL&index=1648&pp=gAQBiAQB,Emiliano Parizzi,00:3:42,,TIfAkOBMf5A,0:03:42,FALSE
Liam Gallagher - One Of Us (Official Video),https://www.youtube.com/watch?v=V3mhhT3c7oY&list=LL&index=691&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Liam Gallagher,00:3:41,,V3mhhT3c7oY,0:03:41,TRUE
How to remove the rear spoiler Hyundai Kona,https://www.youtube.com/watch?v=yUf8VUSN_B4&list=LL&index=733&t=80s&pp=gAQBiAQB,DFC Garage,00:3:41,,yUf8VUSN_B4,0:03:41,FALSE
